Country Name,Country Code,Indicator Name,Indicator Code,Years,Value
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1971,7.6886667
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1972,8.026344123
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1973,9.553430267
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1974,8.546285029
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1975,9.9289014
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1976,9.851116625
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1977,7.756206021
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1978,8.611372763
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1979,8.071621509
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1980,8.636190721
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1981,7.189981048
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1982,7.747277003
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1983,7.468307873
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1984,7.024782042
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1985,7.565132881
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1986,7.166611879
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1987,6.964864342
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1988,7.712548286
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1989,8.233327327
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,7.076161571
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1991,7.169478092
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1992,7.06044257
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1993,6.891717423
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1994,6.586427629
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1995,7.081543915
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1996,7.617174205
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1997,6.962343096
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1998,6.908407208
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1999,7.447166829
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2000,7.805698849
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2001,7.52229645
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2002,8.209655365
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2003,6.499112871
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2004,6.288081485
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2005,8.311846117
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2006,8.526922473
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007,7.465348204
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008,8.346548161
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2009,8.70933084
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2010,8.559491004
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011,8.800575809
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2012,8.438532257
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2013,8.466955783
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2014,8.711767383
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1960,9.562188375
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1961,9.168734491
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1962,8.949779437
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1963,9.076635716
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1964,9.145109633
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1965,9.022433273
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1966,8.653066739
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1967,8.094363611
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1968,8.233031213
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1969,8.339074637
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1970,8.966678909
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1971,7.951081472
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1972,7.829387054
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1973,7.837003204
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1974,8.784799496
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1975,8.491101448
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1976,8.742353083
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1977,8.268145189
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1978,8.260012831
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1979,8.321324944
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1980,8.641454086
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1981,8.679478453
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1982,8.497208508
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1983,8.411013572
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1984,8.880753464
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1985,8.920876244
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1986,8.657666109
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1987,8.971536154
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1988,8.858688614
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1989,8.601451744
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,8.632131641
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1991,9.80770432
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1992,10.71744566
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1993,11.83305509
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1994,11.73934283
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1995,12.21180911
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1996,11.88770787
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1997,11.60553232
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1998,11.12111233
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1999,11.17257607
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2000,10.65221551
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2001,10.27836379
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2002,10.00893696
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2003,9.537152117
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2004,9.180961794
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2005,9.115907563
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2006,8.748801281
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007,8.876198622
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008,8.313179915
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2009,8.480238871
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2010,8.15257674
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011,7.547181688
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2012,7.820320589
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2013,7.507269933
Central Europe and the Baltics,CEB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2014,7.370623073
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1960,9.599033816
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1961,9.297843047
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1962,9.875793799
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1963,9.923228778
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1964,9.921787709
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1965,9.09703504
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1966,8.575156024
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1967,8.181581686
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1968,8.160541649
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1969,9.003499473
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1970,8.077409708
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1971,7.65850999
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1972,8.293861163
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1973,7.944699459
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1974,8.277181823
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1975,7.371041672
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1976,8.531921969
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1977,6.868598823
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1978,7.410650888
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1979,6.932805455
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1980,6.638297872
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1981,6.200563337
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1982,6.08478708
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1983,6.240061309
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1984,6.756129553
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1985,6.201271225
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1986,6.163668842
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1987,6.03962922
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1988,5.983779617
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1989,6.080113118
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,7.404713413
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1991,7.318402363
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1992,7.372410482
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1993,7.065395991
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1994,6.750229288
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1995,7.200231333
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1996,7.589198414
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1997,6.925087108
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1998,6.938559322
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1999,7.039156583
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2000,6.177787188
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2001,5.905035323
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2002,6.354540594
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2003,6.406727829
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2004,6.645267361
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2005,7.321462562
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2006,6.74810094
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007,6.354701305
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008,6.383137419
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2009,6.276903694
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2010,6.619027433
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011,7.1349065
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2012,6.722923393
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2013,6.805878929
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2014,6.698810305
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1971,11.22712342
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1972,10.92455787
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1973,11.28222679
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1974,10.22910616
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1975,11.3376088
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1976,10.88714024
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1977,11.33387889
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1978,10.73359073
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1979,11.4065026
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1980,12.27129606
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1981,11.12873602
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1982,12.21464072
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1983,14.49619772
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1984,13.47706898
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1985,13.73219373
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1986,13.2121541
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1987,14.74707425
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1988,14.81525273
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1989,11.37499298
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,10.57587633
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1991,11.16677521
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1992,10.60680588
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1993,11.99850019
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1994,10.96253511
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1995,10.44350091
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1996,8.557576546
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1997,8.105835361
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1998,8.175392154
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1999,5.782755926
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2000,7.293278108
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2001,7.359337895
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2002,6.180302718
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2003,6.085972368
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2004,7.877675363
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2005,8.650255316
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2006,8.864786696
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007,8.434599805
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008,8.510317567
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2009,10.54642469
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2010,8.21888341
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011,7.132530854
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2012,5.016415535
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2013,6.692670909
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2014,6.73504178
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1971,8.070500928
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1972,8.042693046
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1973,8.018305876
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1974,8.025375383
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1975,8.009380674
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1976,7.982167087
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1977,8.005444197
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1978,8.109077302
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1979,8.108884554
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1980,8.079699298
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1981,8.245222621
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1982,8.004760742
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1983,7.813567038
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1984,7.779750391
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1985,7.409481604
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1986,7.387716059
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1987,7.263659581
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1988,6.960620678
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1989,7.067252612
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,6.995370758
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1991,7.194244604
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1992,7.240697494
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1993,7.384312243
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1994,6.421472779
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1995,7.386741329
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1996,7.122954158
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1997,7.028685927
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1998,6.774561028
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1999,6.951457626
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2000,6.909225824
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2001,6.978430722
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2002,7.064958493
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2003,6.597810813
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2004,6.447010259
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2005,6.824607893
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2006,6.485903123
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007,6.282272784
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008,6.166039597
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2009,6.078554296
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2010,6.118930602
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011,5.740233346
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2012,5.810061604
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2013,5.777009646
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2014,5.471266356
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1971,12.07482993
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1972,16.04046243
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1973,15.95477387
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1974,16.04215457
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1975,16.00831601
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1976,15.96412556
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1977,16.00965406
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1978,15.98302687
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1979,15.99780099
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1980,16.00914808
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1981,15.99576271
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1982,16.02465331
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1983,16.0041301
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1984,15.97593583
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1985,15.97533632
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1986,16.01289629
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1987,16.01472618
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1988,16.01038511
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1989,15.99273058
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,18.35602622
