Country Name,Country Code,Indicator Name,Indicator Code,Years,Value
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1989,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1991,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1992,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1993,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1994,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1995,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1996,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1997,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1998,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1999,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2000,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2001,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2002,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2003,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2004,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2005,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2006,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2007,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2008,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2009,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2010,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2013,0
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2014,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1971,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1972,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1973,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1974,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1975,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1976,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1977,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1978,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1979,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1980,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1981,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1982,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1983,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1984,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1985,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1986,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1987,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1988,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1989,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1991,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1992,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1993,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1994,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1995,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1996,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1997,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1998,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1999,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2000,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2001,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2002,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2003,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2004,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2005,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2006,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2007,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2008,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2009,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2010,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2013,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2014,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1971,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1972,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1973,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1974,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1975,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1976,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1977,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1978,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1979,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1980,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1981,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1982,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1983,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1984,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1985,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1986,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1987,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1988,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1989,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1991,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1992,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1993,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1994,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1995,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1996,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1997,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1998,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1999,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2000,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2001,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2002,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2003,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2004,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2005,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2006,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2007,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2008,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2009,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2010,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2013,0
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2014,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1971,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1972,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1973,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1974,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1975,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1976,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1977,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1978,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1979,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1980,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1981,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1982,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1983,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1984,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1985,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1986,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1987,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1988,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1989,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1991,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1992,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1993,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1994,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1995,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1996,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1997,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1998,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1999,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2000,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2001,0
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2002,0
